title,url
"A Hierarchical Latent Response Model for Examinee Engagement, Guessing and Non-Response",https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309391
CCmed for Identifying Robust Trans-EQTLs and Assessing Their Effects on Human Traits,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=308027
Statistical Analysis of Spatial Expression Pattern for Spatially Resolved Transcriptomic Studies,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=308055
Informative Visit Patterns in Longitudinal Health Care Claims Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=308161
Support Vector Machine with Graphical Network Structures in Features,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309354
Statistical Analysis of Duration Data with Missing Time Origins,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309415
Indirect and Direct Standardization of Medical Provider Mortality Ratios,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309174
Improving the Identification of Extreme Clusters Using Multilevel Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309590
Profiling Dialysis Facilities for Adverse Recurrent Events,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309588
Statistical Considerations in Profiling Low-Volume Providers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309593
Public-Private Collaborations Aiming to Improve the Reliability and Consistency of Clinical Tests to Guide Cancer Care,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309287
Furthering Public Health Through the Fred Hutchinson Cancer Research Center/Sanofi Pasteur Dengue Vaccine Collaboration,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309318
An Academic and Industry Partnership Training the Next Generation of Data Scientists,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309389
Engaging Industry and Academia to Drive Meaningful Social Impact,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309528
Variance Component Tests of Multivariate Mediation Effects Under Composite Null Hypotheses,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=308046
Group Testing in Mediation Analysis,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309321
Mediation Analysis of Multiple Time Series,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309217
The Astrophysics Data Access Infrastructure,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=308126
X-Ray Data and Its Many Challenges,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309442
Gaia Data: Challenges for the Exploitation of a Large and Complex Dataset,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309333
Solar (Data) Explosion: Challenges in Using Large Astrophysical Imaging Data Sets,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309338
The Good Samaritan: How Statistical Graphics Helped to Save Lives,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=308160
What Does it Take to Get More Graphics in Clinical Sciences? ,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309361
Visual Analytics: Safety and Benefit Risk Evaluation,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309480
Semiparametric Inference for Non-Monotone Missing-Not-At-Random Data: The No Self-Censoring Model,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309212
Robust Inference for Non-Probability Samples When a Benchmark Survey with a Complex Design Is Present: A Synthetic Population Approach with Non-Parametric Bayesian Modeling,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309324
Variable Selection in Causal Inference with a Binary Outcome,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309437
Having a Cake and Eating it Too – Robust and Efficient Estimation by Benchmarking Web Samples to Probability Survey Samples,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309362
Functional Regression with Survey Weights and Its Application to NHANES 2003-2006,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309364
Predicting GI Bleeds Using Wearable Device Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309416
Statistics about Statisticians,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=314395
Empirical Likelihood: Some History and New Directions,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=314421
Complex Data Visualization: The Bright and Dark Side,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309609
Solution Manifold and Its Statistical Applications,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309869
Persistent Topological Descriptors for Functional Brain Network,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=310931
Uncovering the Holes in the Universe with Topological Data Analysis,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312563
Confidence Band for Persistent Homology,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313992
Bayesian Approaches for Using Real-World Evidence for Regulatory Decision Making ,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312342
Statistical Innovation in Rare Disease Clinical Development,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312309
Dynamic Borrowing of Historical Data Using the Power Prior: Overview and New Developments,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313025
Use of External Evidence for Decision Making in Early Phase Trials,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313455
Individualized Treatment Choices and Benefit-Risk Prediction in Cardiovascular Clinical Trials,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313288
Do Birds of a Feather Flock Together? a Question of Credible Subgroup Identification and Inference on Benefitting Populations in Clinical Trials,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309733
Bayesian Bivariate Subgroup Analysis for Risk–benefit Evaluation,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312669
Opportunities and Challenges of Real-World Data (RWD) in Benefit-Risk Assessment (BRA),https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312713
"Everyone Counts - Regulating the Evidence from Clinical Trial Data to Real-World Evidence for the Public Good: The Past, Present, and Future",https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313381
A Deep Learning Approach to Industry Classification,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313283
Recent Developments on Multivariate Graph Constrained Models,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312749
Biconvex Clustering with Adaptive Feature Selection,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313097
An Adaptive Algorithm to Multi-Armed Bandit Problem with High-Dimensional Covariates,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=314032
Statistical Methods for Clustered Microbiome Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309666
Statistical Analysis of Coupled Single-Cell RNA-Seq and Immune Profiling Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309712
Integrative Differential Expression and Gene Set Enrichment Analysis Using Summary Statistics for Single Cell RNAseq Studies,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312586
Learning Directed Acyclic Graphs Integrating Bulk Tumor and Single Cell RNAseq Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312621
A Hierarchical Model for Microbial Abundance Observations,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313466
Wasserstein Regression,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309635
Low-Rank Covariance Function Estimation for Multidimensional Functional Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309851
Survival Analysis via Ordinary Differential Equations,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312386
"Incremental Intervention Effects in Studies with Many Timepoints, Repeated Outcomes, and Dropout",https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312477
On Function-On-Scalar Quantile Regression,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312484
Baum-Welch Algorithm on Directed Acyclic Graph for Mixtures with Latent Bayesian Networks,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=311003
Penalized Euclidean Distance Regression,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312226
Syncytial Clustering ,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312360
Clustering and Bi-Clustering for High-Frequency Financial Time Series Based on Mutual Information,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312617
From Causal Inference to Gene Regulation,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313663
Faster Permutation Inference in Brain Imaging,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312303
Graphical Monte Carlo and Permutation Tests with Functional Statistics,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312294
Applications of Global Envelope Test in Various Problems of General Statistics,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309657
Distribution-Free Pointwise Adjusted P-Values for Functional Hypotheses,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313264
Robust Testing in Generalized Linear Models by Sign-Flipping Score Contributions,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312295
High-Dimensional Biomarkers in Drug Discovery Studies: An Introduction,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312709
From a Single to Multiple Biomarkers: Partials Surrogacy Approach in Drug Discovery ,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309895
High-Dimensional Surrogacy and Biomarkers: Computational Aspects of an Upscaled Integrated Data Analysis,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312229
Enriched Approaches for Deriving Biomarkers from Multiple Platform Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312297
Building Statistical and Multivariable Thinking with Social Justice Investigations ,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312355
Including Multivariable Thinking in a First Course in Statistics,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312869
Multivariable Thinking in an Algebra-Based Second Course in Statistics,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312449
Computational Skills for Multivariable Thinking in Introductory Statistics,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312334
Supervised Convex Clustering,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312456
A Computational Framework for Multivariate Convex Regression,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312578
TopKSignal: A Convex Optimization Tool for Signal Reconstruction from Multiple Ranked Lists,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312595
Novel Results on the Sorted L-One Penalized Estimator,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312981
Lessons Learned from the 500 Cities Data Challenge,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=314431
Insights from Chaos: Take-Aways from Coordinating a DataFest 2020 Event,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=311010
Generating Differentially-Private Synthetic Data with High Utility,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313365
What We’ve Learned from 7 Years of Real-Time Flu Forecasting in the United States,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313373
Compression of Climate Simulations with a Nonstationary Global Spatio-Temporal SPDE Model,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=310968
Calibrating a WRF-Hydro Model Using a New Deep Learning-Based Calibration Method,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312643
A Combined Physical-Statistical Approach for Estimating Storm Surge Risk,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312757
Statistical Space-Time Characterization of Sub-Grid Air-Sea Exchanges Variability Including Scale Information,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313325
Model Based Pixel-Level Satellite Image Fusion ,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313458
Probability vs. Nonprobability Sampling? From the Birth of Survey Sampling to the Present Day,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312606
Leslie Kish's Contributions to Survey Sampling,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313900
Important Contributions to the Theory of Representative Sampling After the 1960s,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312504
Ralph Folsom’s 1991 Social Statistics Proceedings Paper: A Seminal Contribution to Calibration Weighting for Nonresponse You Likely Never Heard Of,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=310995
Person Centric Official Entry/Exit Visa Tracking Visa Tracking I94 System: ADIS,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313773
Data Matching for Non-Obvious Relationships Within Immigration,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313319
Using Linked Criminal Immigration Data from the Federal Justice Statistics Program,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313431
Data Matching in Immigration Enforcement Lifecycle Tool ,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313361
Assessing the Relationship Between Proxy Burden Measures and Survey Response in a Longitudinal Household Survey Using Regression Trees,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313041
A Comparison of Classification and Regression Tree Methodologies When Modeling Survey Nonresponse,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309861
Identifying Cluster-Level Predictors While Controlling for Unit-Level Characteristics in Clustered Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309849
Fitting Classification Trees Accounting for Complex Survey Design,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312735
Exploring R {Rpms} to Predict Perceived Respondents Burden in the Consumer Expenditure Interview Survey,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=311101
Sparse Variational Inference: Bayesian Coresets from Scratch,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309686
Fast Variational Approximation for Multivariate Factor Stochastic Volatility Model,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309797
High-Dimensional Copula Variational Approximation Through Transformation,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=311051
Mini-Batch Metropolis-Hastings MCMC with Reversible SGLD Proposal,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312210
Weighted Approximate Bayesian Computation via Large Deviations Theory,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312702
"Big Data, Technology Platform and Digital Innovation with Measurable Impact",https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309921
"P-Values and ""Statistical Significance"": Deconstructing the Arguments",https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309634
Transforming Your Stumbling Blocks into Stepping Stones,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=314097
"A Family of Partial-Linear Single-Index Models for Analyzing Complex Environmental Exposures with Continuous, Categorical, Time-to-Event, and Longitudinal Health Outcomes",https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309817
Recovering Individual-Level Spatial Inference from Aggregated Binary Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=310936
Spatial Analysis of Interval-Valued Symbolic Data ,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=311058
Quantile Regression for Exposure Data with Repeated Measures in the Presence of Non-Detects,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312329
A Bayesian Hidden Semi-Markov Model with Covariate-Dependent State Duration Intensities,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312966
Multimodel Inference: Acknowledging Practical Limitations for Explanatory Research,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312987
Sparse Gaussian Process for Sensitivity Analysis on Spatial Data with Correlated Inputs,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313313
Generalized Propensity Score Approach to Causal Inference with Spatial Interference,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313399
Parameter Estimation for Multivariate Geostatistical Processes,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312534
Hidden Markov Models for Multi-Site Daily Precipitation Generation Using Satellite Precipitation Estimates,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312654
Bayesian Analysis Applied on Particulate Matter Measurement Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312884
Estimation of Solar-Induced Chlorophyll Fluorescence Yield of Various Vegetation Land Types Using a Spatially Varying Coefficient Model. ,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313004
Spatio-Temporal Analysis by Frequency Separation: Approach and Research Design,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313190
Multivariate Spatial Data Modeling with Latent Dimensions,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313506
On Variance of the Average Treatment Effect in the Treated When Using Inverse Probability Weighting,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309841
Gaussian Prepivoting for Finite Population Causal Inference,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309911
A Bayesian Approach to Assessing Publication Bias in Meta-Analysis of a Binary Outcome with Controlled False Positive Rate,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312359
Step-Adjusted Tree-Based Reinforcement Learning (SAT-Learning) for Evaluating Nested Dynamic Treatment Regimes in Test-And-Treat Observational Studies,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312472
High-Sensitivity C-Reactive Protein and Risk of Fracture: A Meta-Analysis of Prospective Studies,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312653
Efficient Semiparametric Estimation of Network Treatment Effects Under Partial Interference,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312994
Improving the Estimation of Total Effects When Direct Effects Are Provided in a Meta-Analysis,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313215
Dynamic Semiparametric Regression Models for Continuous Time Causal Mediation Analysis,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313317
Randomized Experiments for Causal Effects Under Privacy,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313398
Doubly Robust Causal Inference Using Doubly-Matched Estimators,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313561
"Measuring and Mapping Obesogenic Environments with Composite Indices in Fairfax County, Virginia",https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313982
Optimal Transport Weights for Causal Inference,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313998
Nonparametric Instrumental Variable Estimators for Survival Outcomes,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309829
"WITHDRAWN: a Semi-Supervised Learning Approach to Estimating Op-Timal Treatment Rules with a Valid Instrumental Variable:Methodology, Computation, and Theory",https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309903
Reducing Bias in the Test-Negative Design,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=311082
Instrumental Variables: To Strengthen or Not to Strengthen?,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312244
Semiparametric Maximum Likelihood Estimation with Two-Phase Stratified Case-Control Sampling,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312446
An Omitted Variable Bias Framework for Sensitivity Analysis of Instrumental Variables,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312464
Sensitivity Analyses of Unmeasured and Partially Measured Confounders Using an Imputation Approach in Vaccine Safety Studies,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312910
Is Anemia Prevalence a Good Proxy for Malaria Prevalence for Children? a Community-Level Perspective via Matched Logistic Regression,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313164
Operationalizing a Definition of Statistical Convergence in the Context of Meta-Analysis ,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313629
Association Analysis Under Latent Population Heterogeneity,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=314044
Detecting Disease Clusters Across Space and Time Using Model Averaging,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309584
Recognizing Differential Incidence Intensity of Geographical Disease Clusters Allowing for Confounding Variables,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312712
Treed Distributed Lag Nonlinear Models,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312851
A Bayesian Hierarchical Model for Estimating Personal Exposure to Traffic-Related Air Pollution Using Personal and Ambient Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312983
A Bayesian Spatio-Temporal Abundance Model for Surveillance of the Opioid Epidemic,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313127
Measuring Cumulative Exposure to Extensive Environmental Hazards,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313144
"An Individual Level Infectious Disease Model in the Presence of Uncertainty from Multiple, Imperfect Diagnostic Tests",https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313732
"Modeling Regional Disease Spread Over Time Using a Dynamic Spatio-Temporal Model -- with an Application to Porcine Epidemic Diarrhea Virus Data in Iowa, U.S",https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=314087
Does Concomitant Medication Tapering Impact Interim Analysis Projection,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313222
The Landscape of Cancer Communication in India,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313326
A Scanning-Based Inverse Propensity Weighting for Nonrandom Missing Data with Continuous Instrumental Variables,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313560
Applications of Design of Experiments to Develop a Robust Assay for Replacing the Rabbit Blood Sugar Bioidentity Test of Insulin Glargine,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313928
Dissolution Acceptance Limits Based on Parametric Tolerance Intervals,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309626
SMNN: Batch Effect Correction for Single-Cell RNA-Seq Data via Supervised Mutual Nearest Neighbor Detection,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312288
Multivariate Panomic Analysis Suggests Tissue Associated Microbiota in Colorectal Polyps Mediates Immune Gene Expression Response,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312340
AmpliCI: A High-Resolution Model-Based Approach for Denoising Illumina Amplicon Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312590
Multitype Replicated Point Pattern Analysis of Spatial Tumor-Immune Cell Interactions by Using Multivariate Log-Gaussian Cox Processes,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313480
A Modified Sam-T Test Statistic for Differential Expression,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313517
A Monte Carlo Simulation Study for Reject Inference ,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312313
Knockoff Privacy: Connections Between Data Privacy and False Discovery Rate Control,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312585
Generating Poisson-Distributed Differentially Private Synthetic Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312865
